GeneID	basemean-S_0d	basemean-S_3d
CL6688.Contig3_All	7.555212283	34.43591459
CL447.Contig8_All	6.045445768	0.434938076
CL5773.Contig1_All	7.807144906	35.14564804
Unigene7711_All	31.76075061	6.751696839
CL10262.Contig2_All	4.958611688	0.091531866
Unigene16437_All	15.10788544	64.65863376
CL5934.Contig2_All	24.69359242	4.903121773
CL5041.Contig4_All	8.66437632	1.070688598
CL8678.Contig2_All	29.11434088	6.055641753
CL11985.Contig1_All	59.42024639	13.76241846
Unigene3204_All	0.558775968	6.487804401
CL2168.Contig3_All	24.19195867	4.824708175
CL3779.Contig8_All	21.77506484	4.242735217
CL5934.Contig3_All	28.04456044	5.819679654
CL1399.Contig6_All	15.32772065	2.705778518
Unigene4982_All	6.963154405	0.674641814
CL2736.Contig4_All	8.339433794	37.34926894
Unigene11138_All	16.30681497	3.019051071
Unigene2963_All	11.28933453	1.690688474
CL10543.Contig1_All	16.01703906	2.896655286
CL5901.Contig1_All	56.18060654	13.21346262
Unigene14522_All	15.99860876	2.924866955
CL6515.Contig1_All	16.32891794	3.070840996
CL4534.Contig2_All	5.277706709	0.26872304
CL2642.Contig6_All	10.76982055	1.592149594
CL770.Contig2_All	9.254309535	1.290845934
CL4826.Contig2_All	7.288268256	0.794309375
CL862.Contig2_All	27.46189705	5.795195498
CL6944.Contig2_All	12.07288346	1.947523192
CL747.Contig2_All	6.475778204	29.54783302
Unigene13727_All	29.90363142	6.577562159
Unigene6226_All	2.561566773	14.60504178
Unigene259_All	9.197645715	1.290398294
CL3736.Contig3_All	8.519005197	1.075486966
CL2642.Contig9_All	6.861759782	0.67688653
Unigene21621_All	25.74650345	5.386569795
CL3052.Contig5_All	6.451013449	0.602970056
Unigene14674_All	177.1588298	43.87432322
CL6472.Contig3_All	15.4439137	2.858318223
CL6847.Contig2_All	15.13180282	2.73957275
Unigene263_All	14.02109737	2.433845379
CL747.Contig5_All	9.587033635	42.02872058
CL10344.Contig2_All	29.9154314	122.0269671
CL415.Contig2_All	28.2563405	6.241137093
CL4509.Contig5_All	14.31001497	2.551979068
CL8281.Contig3_All	4.810011956	0.135817812
Unigene10225_All	5.855470893	0.464077408
CL5041.Contig16_All	8.386223826	1.079363094
CL9060.Contig1_All	5.754408808	0.430596875
CL10950.Contig2_All	315.056631	1224.33301
CL9795.Contig1_All	125.5228439	31.31130284
CL560.Contig5_All	12.21900437	2.018300119
Unigene1255_All	1.161700533	8.694285589
CL9658.Contig1_All	24.95483055	5.329731001
CL770.Contig1_All	10.59384196	1.629472925
CL7128.Contig1_All	113.421275	28.45171921
Unigene10081_All	45.58134759	10.8280745
CL4890.Contig3_All	18.2504193	3.495887617
CL878.Contig3_All	5.718524525	0.431793894
Unigene4184_All	5.256239098	0.307576248
CL2199.Contig3_All	19.92635029	3.969434924
CL6874.Contig3_All	200.085508	50.98194182
CL10098.Contig1_All	17.89092877	3.391851604
CL2506.Contig3_All	58.22986226	226.1434448
CL10278.Contig1_All	97.35378404	24.1643408
CL12141.Contig2_All	24.20389696	5.181916698
CL4052.Contig1_All	5.105445666	0.271370771
CL1576.Contig6_All	35.92223705	8.138468839
CL11330.Contig1_All	4.557773309	0.044141502
CL6066.Contig2_All	17.83929239	3.424542889
Unigene162_All	13.94683397	2.515589603
CL4713.Contig6_All	6.08616029	0.540683414
Unigene11614_All	7.379254696	0.845661326
CL5041.Contig1_All	8.320088547	1.103237238
Unigene4204_All	4.821431108	0.206706425
CL2736.Contig1_All	9.385250669	39.30927456
CL9622.Contig1_All	2.582894377	13.893297
CL4713.Contig1_All	4.553364845	0.091487468
CL3736.Contig4_All	6.755533502	0.73990222
CL7822.Contig2_All	6.773723388	0.749595732
CL9237.Contig1_All	117.943093	30.06197605
Unigene17141_All	2.287152106	12.98261226
CL3850.Contig2_All	13.06334498	2.331163473
CL2286.Contig1_All	17.14306057	3.317232255
CL415.Contig4_All	21.12986336	4.362874036
Unigene6855_All	6.039128907	0.541927559
Unigene11729_All	17.21113939	69.45248532
CL7003.Contig3_All	11.45927423	1.918758268
Unigene12843_All	105.1965697	26.81998796
Unigene615_All	22.29068807	87.9552309
CL5367.Contig3_All	4.611272351	0.140364192
CL2199.Contig2_All	18.78100293	3.853439753
CL6589.Contig2_All	32.19799572	7.287437951
Unigene4130_All	4.79424328	0.209821415
Unigene9015_All	9.255588415	1.326272601
CL599.Contig4_All	17.67630328	3.473863392
CL6589.Contig1_All	33.40913907	7.761349132
CL320.Contig1_All	33.1911232	7.67429892
CL5041.Contig13_All	9.158985423	1.302940695
Unigene1668_All	6.659850644	0.736250927
CL100.Contig2_All	38.42156521	9.351072148
Unigene287_All	8.266799228	1.164059693
Unigene2987_All	33.40912622	7.855740307
CL11862.Contig2_All	5.190091167	0.335198933
CL2588.Contig1_All	8.215302051	1.158136855
CL4747.Contig1_All	7.903344919	1.029277618
Unigene20468_All	5.137368982	0.327754003
CL747.Contig12_All	1.523898045	9.718126437
CL4887.Contig4_All	8.190734078	33.99791361
CL7947.Contig2_All	56.00702087	14.00876029
Unigene13264_All	75.51051944	19.45175552
Unigene4068_All	6.418065946	0.667316565
CL747.Contig6_All	7.953099747	33.01139819
CL747.Contig15_All	0.829036285	7.050684969
CL1617.Contig1_All	9.316630714	1.394683395
CL12141.Contig3_All	18.79146239	3.883047419
CL2751.Contig3_All	30.18776553	7.074161688
Unigene900_All	1.027171612	7.74739434
CL186.Contig21_All	5.180346787	23.16037406
CL9658.Contig2_All	19.47975263	4.179596598
CL2736.Contig2_All	7.707878537	31.85910471
CL1453.Contig6_All	18.45235055	3.837417282
CL1608.Contig22_All	5.229447702	0.375314732
CL6880.Contig1_All	5.273840816	0.392744075
CL686.Contig5_All	6.588349752	28.25904082
CL3850.Contig1_All	19.80008386	4.357674046
Unigene3076_All	19.42206006	4.225851458
Unigene4162_All	5.734864499	0.532017522
Unigene5234_All	4.570068434	0.200038075
CL2736.Contig3_All	6.704927446	28.42255998
CL6515.Contig2_All	11.29735214	1.937646112
CL10950.Contig4_All	240.3028908	916.9768449
Unigene8353_All	16.03400913	3.236923346
CL2448.Contig2_All	25.40843634	5.748563331
CL2199.Contig1_All	17.68218939	3.696921473
CL395.Contig2_All	4.388763213	0.138281102
Unigene4960_All	294.5791486	1112.108041
Unigene6585_All	3.786826114	17.90481526
Unigene6870_All	4.677771957	0.244706771
CL11194.Contig2_All	7.521228218	1.006126276
CL3052.Contig8_All	8.987399122	1.377860511
CL12601.Contig7_All	4.243831186	0.059214981
Unigene6854_All	8.439454578	1.224432433
Unigene4001_All	391.2033137	1465.751069
CL5113.Contig1_All	10.51935752	42.05355042
Unigene147_All	171.1516213	641.7320806
CL7841.Contig1_All	18.69355646	4.107851467
CL7855.Contig1_All	8.913792219	1.369365252
Unigene12584_All	4.325239539	0.12970553
CL953.Contig1_All	49.77616217	12.7165924
CL9391.Contig1_All	5.547253326	0.486960992
CL100.Contig4_All	28.89084995	7.048804669
Unigene2936_All	5.904865839	0.578893187
CL747.Contig3_All	9.897462451	39.8072608
CL7536.Contig2_All	2.77700583	14.27037966
CL7288.Contig2_All	6.741257582	0.815962504
Unigene4080_All	7.38900826	0.981474153
Unigene7636_All	28.2442325	6.878886207
CL5543.Contig2_All	3.909510021	17.99520805
CL2656.Contig4_All	6.879350766	0.854018548
CL2642.Contig4_All	16.66685382	3.455102181
CL11514.Contig1_All	9.83690258	1.63239155
Unigene658_All	24.47248568	5.677466518
CL6490.Contig1_All	192.9775683	715.4273068
CL8556.Contig2_All	8.195421414	1.169287362
CL132.Contig1_All	6.716986162	27.60464228
CL11084.Contig2_All	4.468276527	0.210709144
CL10832.Contig1_All	7.327833832	0.987768773
CL447.Contig9_All	5.425197979	0.465207037
Unigene11866_All	11.58689856	2.173065686
Unigene12355_All	4.989927522	0.358726516
CL4442.Contig8_All	17.16411299	3.715337879
CL2012.Contig2_All	17.51309574	3.80869021
Unigene16223_All	22.88685774	5.241192275
CL100.Contig1_All	36.86200953	9.246354853
CL415.Contig6_All	16.80001182	3.577307561
CL3233.Contig2_All	23.30436774	5.34437774
Unigene953_All	42.84840978	10.94975507
CL9158.Contig3_All	44.03215013	11.289058
CL10030.Contig3_All	25.38321073	97.59957028
CL5182.Contig1_All	34.29841559	8.423825502
CL3133.Contig1_All	94.30953673	24.56621404
CL3969.Contig3_All	5.478009234	0.499345855
Unigene10112_All	39.16029618	9.953424141
CL780.Contig3_All	4.533342924	0.244706771
CL7073.Contig1_All	17.20934105	3.769376784
Unigene12217_All	999.4519433	275.6826194
Unigene11427_All	4.184571045	0.100191697
CL3052.Contig9_All	6.597878702	0.804581071
CL2506.Contig1_All	82.37926892	301.7867975
CL2279.Contig10_All	23.20199434	5.4255924
CL2012.Contig4_All	8.497545796	1.292176077
CL415.Contig3_All	34.01031417	8.369745568
CL1780.Contig1_All	4.389757217	0.203552474
CL3490.Contig9_All	14.23787347	2.829647679
CL1762.Contig1_All	15.75225985	3.243960686
CL2642.Contig12_All	6.874203046	0.879676439
CL7536.Contig1_All	3.231352265	15.72800106
CL3129.Contig1_All	53.9488787	199.2043161
CL12484.Contig2_All	6.054985199	0.675860785
CL4419.Contig2_All	25.43799745	6.17278481
Unigene1788_All	5.243217254	0.43050068
Unigene1951_All	8.320729942	1.233816057
Unigene15107_All	220.6276664	60.46701262
CL12633.Contig2_All	6.468472795	0.758604656
CL5481.Contig4_All	15.49159545	3.179092084
CL108.Contig2_All	11.11255661	2.084294201
CL7822.Contig3_All	5.937231843	0.651455602
CL5703.Contig1_All	36.27870728	9.199295375
CL1576.Contig5_All	32.61944104	8.060651992
CL9237.Contig2_All	21.216615	4.836124908
CL10119.Contig1_All	31.76007535	7.778944731
CL12306.Contig1_All	7.902413263	1.147947801
CL447.Contig7_All	8.893115783	1.444641032
CL5686.Contig2_All	293.2682738	81.67769289
Unigene11137_All	13.80532938	2.737866229
CL7492.Contig2_All	15.26323313	3.160578974
Unigene3985_All	5.352151584	0.482377143
CL9880.Contig2_All	68.17578965	17.67070604
CL10245.Contig2_All	8.35585256	1.307164292
CL447.Contig13_All	6.447780705	0.784763438
Unigene14526_All	21.25742808	4.888757981
CL7392.Contig3_All	68.43572632	17.86748703
CL8038.Contig1_All	34.52968128	8.715388952
CL597.Contig4_All	76.24135251	20.00769491
CL8588.Contig1_All	159.2764662	44.00899882
CL12141.Contig1_All	21.40578163	4.982060045
CL4756.Contig1_All	57.33415997	205.0849582
CL5041.Contig2_All	7.01255507	0.959598398
Unigene2880_All	14.96017417	3.090198263
CL8554.Contig1_All	139.5705259	497.4402475
CL2642.Contig10_All	8.28702488	1.303773818
Unigene9360_All	21.69656706	5.132108533
CL11194.Contig1_All	4.643503681	0.305780489
CL6049.Contig3_All	30.29425293	7.465283948
Unigene13083_All	87.33870558	309.8143431
CL186.Contig18_All	2.667720411	13.37543265
CL11054.Contig4_All	21.34746635	5.045498677
CL4289.Contig2_All	12.40811106	2.348740114
Unigene17835_All	9.961724447	1.742465267
CL9400.Contig5_All	8.336525383	32.89137496
CL2165.Contig1_All	4.634050045	0.311109298
CL9321.Contig1_All	4.175515122	0.157177627
CL415.Contig7_All	19.97413523	4.603158164
CL4713.Contig3_All	4.02714177	0.090384241
CL4164.Contig3_All	9.039016459	1.509399884
CL3319.Contig2_All	6.229038575	0.732723607
Unigene6121_All	20.88871061	77.9817323
CL3993.Contig2_All	8.080416283	1.261190173
CL1706.Contig1_All	12.34584767	2.392426567
CL509.Contig1_All	6.518430513	0.82033943
Unigene8771_All	5.210737909	0.483421451
CL8678.Contig1_All	16.83600127	3.755018362
CL9747.Contig1_All	28.08669301	6.906107788
CL6092.Contig1_All	27.62962343	6.772229876
CL8916.Contig2_All	6.846282911	0.946201582
CL6066.Contig1_All	21.01500861	5.087785889
CL878.Contig5_All	4.970372609	0.400415126
CL3200.Contig1_All	12.65282883	2.486935363
CL9499.Contig1_All	32.41497398	8.287384833
CL4794.Contig3_All	1.22269877	7.924084877
CL747.Contig9_All	6.730057962	27.27331233
Unigene7130_All	89.48278431	24.87256267
CL11715.Contig2_All	23.32514254	84.2879902
Unigene6123_All	7.225438845	28.78027773
CL4164.Contig1_All	9.333766222	1.605166189
CL4713.Contig2_All	4.013326747	0.127350556
CL8588.Contig2_All	74.95424518	20.70435782
CL3642.Contig1_All	6.646540005	0.909701699
CL11394.Contig1_All	24.60732971	6.016456441
Unigene12844_All	28.87530596	7.348119139
CL89.Contig3_All	7.620720139	1.151841501
CL2145.Contig2_All	3.92431104	0.090199533
Unigene839_All	47.61818091	12.45689723
CL10261.Contig1_All	1.613446075	9.286071671
Unigene7428_All	0.9065652	6.595110822
CL3747.Contig8_All	4.909737902	0.421793126
CL686.Contig9_All	6.734266649	26.51602241
CL5157.Contig2_All	17.51863497	4.024155118
CL2276.Contig14_All	7.207578106	28.07167724
CL5041.Contig6_All	7.118461189	1.011107168
CL4442.Contig1_All	56.86647388	15.52509168
Unigene6969_All	4.21390333	0.236883817
CL10408.Contig2_All	12.01007963	2.404444553
CL9747.Contig2_All	24.23348166	6.064726646
CL957.Contig1_All	13.96328096	3.110497237
Unigene8671_All	5.258950444	0.528142482
CL3821.Contig1_All	18.86249299	4.573491514
CL186.Contig10_All	3.79730457	16.76337079
Unigene8792_All	4.014936128	0.169432154
CL7087.Contig1_All	5.86212159	0.678198063
CL5685.Contig2_All	9.46374104	1.766925717
CL7415.Contig2_All	6.664415255	26.18126005
Unigene1760_All	10.86944293	2.064349471
CL2835.Contig2_All	22.75958536	5.608063674
Unigene13779_All	6.423153077	0.884247155
CL858.Contig2_All	5.814765999	0.672165241
CL5481.Contig5_All	8.847751353	1.53708375
CL3052.Contig2_All	6.97710301	1.003110402
Unigene12011_All	3.950542497	0.15426693
Unigene4336_All	17.01768353	3.986414186
CL4164.Contig2_All	16.24972889	3.694719927
CL2964.Contig2_All	14.40779134	3.214803154
CL4033.Contig2_All	60.12482302	16.8589521
CL1608.Contig23_All	6.970410684	1.021052742
CL12005.Contig1_All	12.93667782	2.795619604
CL8954.Contig4_All	6.037550567	0.76534035
CL752.Contig4_All	5.770020502	0.684533089
CL2448.Contig1_All	50.39998362	13.93365317
Unigene6533_All	3.916701373	16.63577246
CL6217.Contig2_All	7.310376724	1.148975013
CL4559.Contig4_All	5.024451405	0.477576883
CL927.Contig13_All	6.224510315	0.827656526
CL747.Contig8_All	9.800621545	37.05680753
CL8090.Contig1_All	7.11781335	1.0609479
Unigene5136_All	3.895999499	16.43910841
CL12821.Contig2_All	194.5010961	681.1679203
CL3374.Contig1_All	7.270641149	1.168556517
CL115.Contig29_All	16.65133422	3.994975786
CL4917.Contig2_All	11.02592567	40.6894762
CL10832.Contig2_All	5.709776816	0.68646801
Unigene23765_All	3.822279204	0.12302951
CL4395.Contig10_All	2.463908421	11.92385674
CL100.Contig3_All	35.16850841	9.29564391
CL5770.Contig1_All	4.046888718	0.224204072
Unigene5665_All	3.797015676	0.117007087
CL2039.Contig1_All	11.9945337	2.513722165
CL10950.Contig1_All	241.0285019	836.0273222
CL5717.Contig5_All	11.88731399	2.486214775
CL11506.Contig2_All	10.9905758	40.17718492
Unigene11141_All	11.02397865	2.256205762
Unigene1074_All	3.867305504	0.15426693
CL5732.Contig2_All	36.68293832	9.797953083
CL9400.Contig3_All	8.743738091	33.36756967
CL4794.Contig2_All	2.000536888	10.27734156
CL8734.Contig4_All	41.33909266	11.48522028
CL4774.Contig3_All	10.22437512	1.986876375
CL2521.Contig2_All	15.0940694	3.498787481
CL1453.Contig4_All	20.80712973	5.220095986
CL3705.Contig3_All	6.652763446	0.968612844
CL447.Contig14_All	5.099446153	0.54597245
CL5729.Contig1_All	5.121992023	0.558750707
Unigene13965_All	30.08918585	7.855254956
Unigene15148_All	8.251706551	31.52449976
CL5041.Contig7_All	5.959881028	0.769334433
CL10656.Contig1_All	130.8718442	37.17047437
CL9820.Contig4_All	6.132854295	0.860181552
CL186.Contig8_All	3.601593667	15.25912896
CL3052.Contig10_All	7.289276713	1.184517871
Unigene2975_All	19.37629258	4.824811591
CL542.Contig2_All	59.3362289	203.5503969
CL3101.Contig4_All	14.92080449	3.470409609
CL1762.Contig4_All	7.016391077	1.11656065
Unigene8352_All	15.98106636	3.876792166
CL9400.Contig4_All	8.580154837	32.14203278
CL6874.Contig5_All	203.9480782	59.70325515
CL2286.Contig4_All	15.34336642	3.670796905
CL9437.Contig3_All	35.30384734	9.648145786
Unigene2608_All	7.867137423	30.07689995
CL8045.Contig1_All	8.469644268	1.535175511
CL1653.Contig7_All	4.88514551	0.484340776
CL5796.Contig4_All	5.247331498	20.5337066
CL2229.Contig8_All	1.577655986	8.525166698
CL7640.Contig2_All	4.341654303	0.348089739
CL8231.Contig1_All	3.723446	0.123552929
CL7383.Contig8_All	6.819170446	1.049029052
Unigene145_All	112.4493903	380.2409028
Unigene13417_All	32.65482091	113.5257723
CL7256.Contig1_All	33.44445065	9.062743702
CL2353.Contig1_All	10.11801647	36.11040674
CL542.Contig4_All	83.16397509	281.4220222
CL4309.Contig2_All	17.99751847	4.405581681
CL3148.Contig2_All	2.429386166	11.32981953
Unigene15509_All	3.565852152	14.88964619
CL6465.Contig1_All	4.958599419	0.514681485
CL108.Contig1_All	9.529086397	1.815922088
CL686.Contig2_All	7.616824667	28.79388152
Unigene5199_All	3.647189294	0.094128974
CL8561.Contig3_All	121.6976152	35.6540791
CL2751.Contig14_All	37.24760431	10.4760724
Unigene7673_All	30.48285391	8.151480109
CL6324.Contig2_All	94.70182689	27.18109923
Unigene12052_All	14.72246309	3.550213976
CL10656.Contig2_All	116.4165102	34.22047061
CL3993.Contig3_All	10.84182219	2.266324706
CL2074.Contig3_All	13.60116246	3.114653918
CL6049.Contig2_All	31.98203536	8.774078708
Unigene14927_All	14.49768918	3.460709235
CL12601.Contig1_All	6.659630524	1.011622921
Unigene15433_All	3.599123544	0.078370086
CL5796.Contig1_All	9.114463765	32.78774662
CL11093.Contig1_All	8.517426987	31.23758825
CL11365.Contig3_All	14.25854021	3.390900092
CL10763.Contig1_All	3.865382072	0.215076173
CL125.Contig2_All	9.904131278	1.997520447
CL7779.Contig5_All	31.08749296	8.629973138
CL3052.Contig4_All	6.284067533	0.923756389
Unigene11229_All	4.713834895	0.474396587
Unigene986_All	0.414773248	4.477617728
Unigene6941_All	4.098189297	0.291261823
CL12669.Contig1_All	3.535696688	0.066554574
Unigene9393_All	7.864642019	28.74704126
CL8281.Contig1_All	3.578109063	0.097622042
CL2276.Contig7_All	17.32333179	61.19294804
CL8090.Contig2_All	11.00638811	2.448542433
CL3371.Contig2_All	7.176492093	1.221066196
CL10950.Contig7_All	151.4793042	505.1083099
Unigene10379_All	4.6297524	0.450188701
CL11605.Contig2_All	24.62881314	6.484403053
CL1165.Contig19_All	5.63550952	0.737950246
CL11862.Contig1_All	3.527065142	0.072846235
Unigene13272_All	16.78215522	4.20544459
CL5833.Contig4_All	5.60779879	0.730375977
CL186.Contig14_All	2.910186026	12.74255493
Unigene13876_All	3.646957942	0.143008661
CL1527.Contig3_All	502.0475642	1663.613208
CL888.Contig1_All	3.584730444	0.113082546
Unigene17077_All	3.643934996	0.148070915
CL1929.Contig3_All	22.92787598	5.961781289
Unigene9394_All	5.973031924	22.89732577
CL10950.Contig5_All	179.415599	590.3526311
Unigene584_All	4.343134753	0.378124596
Unigene10139_All	6.3906744	0.979855102
CL3374.Contig3_All	26.48421171	7.21778757
Unigene12982_All	25.73529961	6.964338209
CL1706.Contig3_All	10.05867456	2.104784756
CL5559.Contig1_All	131.3488142	429.0656303
CL2751.Contig17_All	1546.268073	476.7046155
Unigene804_All	3.440153694	0.046417675
CL9622.Contig2_All	6.901804591	25.42482745
CL9450.Contig1_All	159.5534564	517.8727954
Unigene4179_All	3.615652788	0.154157783
Unigene16734_All	78.95978656	258.8573983
CL287.Contig1_All	258.6135461	79.27700248
CL1848.Contig1_All	7.717527023	1.435050991
Unigene6261_All	12.16072022	2.778145619
CL672.Contig6_All	5.571888288	0.782019397
CL3621.Contig3_All	46.24393013	13.09475464
CL5796.Contig3_All	6.035190071	22.74265579
CL7889.Contig1_All	67.34041994	218.7385323
CL1810.Contig2_All	3.655019277	0.172949777
CL6874.Contig4_All	151.3873215	45.81030174
CL3052.Contig7_All	8.627252353	1.652948854
CL10030.Contig2_All	39.74682303	132.0027276
CL6571.Contig2_All	4.013854645	0.299114227
CL10950.Contig6_All	207.3991456	666.9711589
CL10950.Contig3_All	187.532844	607.1160508
Unigene6103_All	24.69782289	6.79382561
CL5041.Contig15_All	5.448131307	0.752893836
CL9453.Contig2_All	3.952766097	0.280964688
CL2276.Contig3_All	14.86177767	50.61647711
CL1906.Contig10_All	111.2553416	359.6283808
CL4105.Contig4_All	21.33713081	5.636321823
CL3253.Contig5_All	24.34232158	6.730433201
CL686.Contig3_All	7.299302046	25.98654075
Unigene5184_All	24.56068057	82.66027665
CL3452.Contig1_All	24.09228961	81.0615233
Unigene5334_All	4.419189909	0.422490599
Unigene4527_All	3.96502282	0.297458016
CL5547.Contig3_All	23.79890025	79.91377982
Unigene8062_All	5.891096385	0.863350737
CL1706.Contig7_All	10.50007742	2.345789634
CL5041.Contig5_All	6.071984419	0.913697743
CL1139.Contig1_All	15.15228611	3.821236985
CL9855.Contig1_All	44.07292356	12.79066726
Unigene10832_All	3.381202386	0.068154841
